rsi_14_1h,macd_1h,macd_signal_1h,volume_spike_%_1h,price_above_ema_1h,atr_1h,momentum_1h,volatility_1h,normalized_volume_1h,rsi_14_15m,macd_15m,macd_signal_15m,volume_spike_%_15m,price_above_ema_15m,atr_15m,momentum_15m,volatility_15m,normalized_volume_15m,rsi_14_5m,macd_5m,macd_signal_5m,volume_spike_%_5m,price_above_ema_5m,atr_5m,momentum_5m,volatility_5m,normalized_volume_5m,news_sentiment,target
55.279126213592264,-0.0062195032991291255,-0.011111931523041442,-71.39347108265339,1.0,0.020821428571428578,-0.0027999999999999137,0.018453691670337863,0.2671952354984355,68.37606837606839,0.004989365331224183,0.004464640633416514,-27.9435170195088,1.0,0.006285714285714291,-0.007399999999999962,0.0057307010100047405,0.8000602468497083,48.924731182795675,0.0006736860270740719,0.0007161649176964391,-53.089322723398205,0.0,0.005242857142857148,-0.00880000000000003,0.005027681614572782,0.3814383937078113,0,1
35.71428571428572,0.002495372415505903,0.003775977376495021,-36.73185725866647,1.0,0.005571428571428576,-0.0010000000000000009,0.002660248687044047,0.6994860687303783,50.0,0.0002661045754792646,0.00034955182059978596,55.237984756362046,0.0,0.0019285714285714303,-0.0010000000000000009,0.0012513728724616452,1.38843106469122,69.41747572815532,0.0321237865404827,0.03326690834333161,-37.07127178076827,1.0,0.039857142857142876,0.0010000000000000009,0.028875633288331294,0.2851784487074728,0,1
27.419354838709722,-3.082213054961045,-2.179605808823455,71.95078281228619,0.0,4.171428571428572,-8.700000000000017,4.137207212176242,2.2022862159273617,47.94520547945207,-0.6491840310069392,-0.7290746436109641,-14.661375578834516,1.0,1.6857142857142833,1.200000000000017,1.0123685642542442,0.7219304688582434,50.0,-0.6792302265099011,-0.6263500533002265,-25.851478350186323,0.0,1.1285714285714252,-1.3000000000000114,0.6745368781614541,0.7763410452135285,0,1
23.809523809523995,-0.0004743632968053635,-0.0005065877455958467,17.54659032883086,0.0,0.00046428571428571444,-0.0009000000000000015,0.0003338091841595693,1.3181020295364927,77.77777777777771,6.865043537839649e-05,-4.024902440373549e-05,-82.13496759990304,1.0,0.00037857142857142804,0.0005000000000000004,0.0003245453286210839,0.17792110232162586,67.1641791044776,0.0009956371249796939,0.0011350187171168431,91.36991920478154,1.0,0.0011142857142857146,0.0015999999999999973,0.0008158121417027395,2.02271802707702,0,1
46.46464646464647,-0.0015396803422120242,-0.0019220593498977913,1.2902148522919832,0.0,0.0012214285714285732,0.00010000000000000286,0.0006696316848890056,1.1488654457797058,85.71428571428578,0.0002506483389021,0.000168987833507555,-7.910101499561901,1.0,0.00027857142857142864,0.0006000000000000033,0.00034743961448604365,1.001516823741804,50.0,2.8215835929629174e-05,2.595827706103033e-05,-92.67141072855227,0.0,0.0001999999999999988,-0.00010000000000000286,0.0001325987088263769,0.0689610106660617,0,1
70.07874015748031,0.012994413562527174,0.0114555170465006,17.86285135557843,1.0,0.015500000000000014,0.014000000000000012,0.019048232590851352,1.2587157429851712,51.42857142857143,0.0037308515986165247,0.00377032920920084,67.4844188004503,0.0,0.005071428571428576,-0.0030000000000000027,0.003958576722801245,1.9587290708131349,50.0,0.0010482129538903484,0.0016323664670713019,164.34250566030255,1.0,0.0024285714285714305,-0.0020000000000000018,0.001300887271167179,2.0831700855830264,0,1
52.17391304347832,0.0001810817238861867,0.00018882455630672533,41.42542360748552,1.0,0.00042857142857142747,0.0008000000000000021,0.0002673640149372559,1.5842283305323905,35.29411764705874,-0.0001091380486373042,-9.236871833518128e-05,10.548239654160703,0.0,0.00022142857142857183,-0.0003999999999999976,0.0001283881477507504,1.3086569451647452,53.48837209302324,0.0003826825554260546,0.0005161108256425759,-66.520119867204,0.0,0.001185714285714285,-0.0008000000000000021,0.0008389226476807698,0.26350249345785753,0,1
37.70491803278689,-0.0001403966734670123,-3.59128389979131e-06,120.9441800014207,0.0,0.0007142857142857124,-0.0010000000000000009,0.0006695906573060676,2.799276151101191,90.90909090909093,0.0005836520899323919,0.00046292554046440136,9.16898678783228,1.0,0.00034285714285714177,0.0013000000000000025,0.000548574576455918,1.2521926282936677,50.0,-0.0001917902301275462,-0.00017044952431420274,-7.149580202761582,0.0,0.0007642857142857148,-0.0003999999999999976,0.0003799942162666648,0.5107020924106455,0,1
53.22580645161289,-0.0002461736089071215,-0.000433712517555151,-5.265914831771989,0.0,0.0008428571428571427,0.0,0.000728991475552576,0.7717529131364637,47.05882352941189,-8.548473727959527e-05,-0.00013539815334543607,1.0266962930956602,0.0,0.000235714285714286,0.00030000000000000165,0.0001717716347518031,0.9661305720037052,70.68965517241378,0.0022254227691033135,0.0019638551586073187,39.04712094644919,1.0,0.001650000000000001,0.002700000000000001,0.0017994046634534056,1.4167042996297272,0,1
34.375,-0.0039221548535972595,-0.00310042751246126,-71.05549312503167,0.0,0.01516428571428571,-0.0023999999999999577,0.004106628252519937,0.16310314495649533,66.93766937669383,0.00577420446786614,0.00507386593192939,8.256783265016683,1.0,0.008900000000000019,-0.005700000000000038,0.007164783379776805,0.8555173982522292,41.63424124513612,-0.003118083659284787,-0.003314041290834114,-35.242449601485355,0.0,0.0031357142857142972,0.007399999999999962,0.0034453663739204402,0.7890021207812737,0,1
58.00511508951408,-0.0005226909802810153,-0.0010788085911661105,-8.651644667618406,1.0,0.0030757142857142867,-0.0009099999999999941,0.002728751274204699,0.9146371198692779,78.35671342685373,0.0005355328742544518,0.0003885311625527045,-16.645898187772055,1.0,0.0007435714285714327,-0.00014999999999998348,0.0009564773395638133,0.6842011280432452,32.09876543209866,-0.00024232979656199638,-0.0001929005227849783,97.31068411498437,0.0,0.00025357142857143037,-0.0006099999999999994,0.00023704684935863527,2.0124865729632058,0,1
60.78431372549025,0.008986542248449858,-0.014976001127310413,9.004011419664842,1.0,0.08857142857142852,0.03000000000000025,0.08032899384869197,1.334018942825708,33.33333333333333,0.03600641715968678,0.061910131491457084,-46.44730621892121,1.0,0.07714285714285689,0.040000000000000924,0.06735179089133732,0.41083047500972036,52.631578947368375,-0.00300783054155751,-0.010252004808116463,-38.78073726618519,1.0,0.035714285714285844,0.0,0.028400588138238,0.4764264639248207,0,1
35.8974358974359,-0.009024073219234596,-0.008412669541070013,-57.88512069740328,0.0,0.00864285714285715,0.013000000000000012,0.011998168358381106,0.5280923992132972,43.99999999999999,-0.0025400626055692155,-0.002883170836494955,-18.35130311056494,0.0,0.004571428571428575,0.0,0.0016919330254608837,0.5928095891677722,18.181818181818173,-0.0007344153738280124,-8.418420147672364e-05,30.217734992564775,0.0,0.0023571428571428593,-0.0020000000000000018,0.002097879620259372,1.465556992605109,0,1
6.469002695417785,-0.007356069428861446,-0.004064584818220571,9.83730602790975,0.0,0.0033428571428571435,-0.026500000000000003,0.012253864606816836,1.8589011950268677,50.0,1.8292897559155086e-05,-3.979845133162655e-05,-78.88526526476362,0.0,0.0006928571428571421,-0.0005000000000000004,0.0005186626929045444,0.31829073714542433,37.49999999999984,-3.683346023632475e-05,-2.6962597527740686e-05,33.834955645557145,0.0,0.00014999999999999982,-0.00020000000000000226,7.262730392030225e-05,1.056759252514762,0,1
26.446280991735463,0.09066512100851654,0.18139870141861497,121.80433472612661,0.0,0.21642857142857164,-0.5500000000000007,0.1547916004194832,2.906783643880886,44.444444444444414,-0.03341942372135165,-0.022016566329963964,51.916341675411346,1.0,0.09000000000000023,-0.030000000000001137,0.08195750708159596,1.951542235159947,56.25,0.01602857144635017,0.018834336534588332,39.99650506113714,1.0,0.026428571428570864,0.019999999999999574,0.012666473875762084,1.734744277790741,0,1
85.91549295774647,0.0013200350904117863,0.0010700156573230997,-46.75914234479502,1.0,0.0009857142857142853,-0.000900000000000005,0.0019747861200092795,0.34448772071578243,33.33333333333333,-4.800755342335844e-05,-1.9212553577963883e-06,89.8298829956031,0.0,0.00027857142857142864,0.00010000000000000286,0.00022689979392582672,2.1333055277540827,71.1538461538462,0.0008460793183475424,0.0008473490123980449,6.728593301416202,1.0,0.0009428571428571421,0.0003999999999999976,0.00038402151954267084,0.41613427376051204,0,1
29.999999999999986,-0.0004000530062302707,-0.00032808268922000593,42.99780578805371,0.0,0.0006357142857142856,-0.00030000000000000165,0.0005780319014732877,1.5666906865219428,90.29126213592232,0.0012716514422582564,0.00031336132366398695,8.489173099046441,1.0,0.001492857142857144,0.006899999999999996,0.003205806887851947,1.7531227948358963,47.826086956521756,0.00013775329911706186,-1.273294258250017e-05,9.173445903163042,1.0,0.0006285714285714292,0.0010000000000000009,0.000606919803888654,1.252980973050112,0,1
46.03174603174603,-0.04865297183555306,-0.03808457000867657,-28.644802776566475,1.0,0.18214285714285708,0.16000000000000014,0.1529508288435492,0.6692563344899515,73.0769230769232,0.03144038720219999,0.02251415110789982,-48.76285240987443,1.0,0.04499999999999999,0.03000000000000025,0.045675636134224075,0.5254813410041834,61.29032258064525,0.04751331309398843,0.044502924098720295,-43.77988205453738,1.0,0.04928571428571438,0.019999999999999574,0.05332875438224053,0.54986705875434,0,1
26.865671641790968,-0.005321001138892556,-0.002406362967427271,-11.135290988630581,0.0,0.00764285714285713,-0.033999999999999975,0.010912237308495453,1.1385790500354374,71.42857142857143,0.002694927320690821,0.002441995212300458,-33.09030115449518,1.0,0.0021428571428571447,-0.0010000000000000009,0.0026849192182979726,0.6811998674939259,43.33333333333333,-0.0039193832898083425,-0.003122172969513134,-18.43322365034951,0.0,0.00714285714285715,0.0020000000000000018,0.004485017794319826,0.9023034258489672,0,1
56.657789613848216,0.024756689996894288,0.02514865054060464,132.39308228879224,1.0,0.04458571428571426,-0.0016000000000000458,0.017035188210367196,2.389500114914402,44.48913917940468,0.006995543624282563,0.008739128047906676,11.002988472441915,1.0,0.01752857142857143,-0.014100000000000001,0.010188867551303686,1.0758658430722081,61.66666666666662,-0.0020448221368809527,-0.004189650200577831,-16.120623849540216,1.0,0.008928571428571428,0.014399999999999968,0.007529900105871792,0.7927024109138718,0,1
38.03418803418797,-0.30502676118035765,-0.18652825483290442,37.95888883029844,0.0,3.471428571428571,0.799999999999983,2.8560327513742303,1.2699109090731933,35.714285714285666,-0.09332863583898643,0.029649523260268474,-62.446174231078,0.0,1.7857142857142816,-1.200000000000017,0.9155554370117499,0.42851534508207095,35.71428571428525,0.07480054099642075,0.36253388553209037,-21.495183494562138,0.0,1.1000000000000025,-2.7999999999999545,0.9320896999711126,0.7729171899089401,0,1
26.59846547314578,-6.259861509307595e-05,-4.858447489815747e-05,-45.43740464297594,0.0,4.307142857142856e-05,-0.00010199999999999988,7.449773209911626e-05,0.713079506713505,42.307692307692236,-6.1252588636501876e-06,-6.77363108239958e-06,-13.770103848588164,0.0,1.3571428571428576e-05,1.1999999999999858e-05,1.0873144656691892e-05,1.0619630314667101,92.41379310344817,2.435604757457092e-05,1.0653717432970182e-05,157.108791922291,1.0,2.7428571428571384e-05,9.599999999999995e-05,4.8726417231970145e-05,3.802375760357824,0,1
24.0648379052369,-0.13223589560216986,-0.11837715370154328,84.39365522563266,0.0,0.10678571428571423,-0.09699999999999953,0.133752190081766,1.748461081784643,42.38281250000009,-0.007065498413574289,0.00043771485618371037,90.35569232447261,0.0,0.054928571428571625,-0.043999999999999595,0.04693600974720126,2.3917541703979714,37.5,-0.002782143783577773,-0.002494446762257166,-64.10441800832318,0.0,0.009000000000000024,-0.0019999999999997797,0.004577177017620946,0.2986254272818121,0,1
36.75213675213672,-0.01929208583711617,-0.007496396302025888,211.936276996907,0.0,0.16499999999999998,-0.33999999999999986,0.10588195791055713,3.4171280659497536,63.88888888888895,0.02886038232621857,0.025573542366545347,3.057416926175507,1.0,0.04714285714285734,-0.009999999999999787,0.05096863935603055,0.9844811852419361,54.54545454545435,-0.010279475482775524,-0.014695264559559796,-26.883156764614363,0.0,0.04142857142857194,0.03999999999999915,0.020913216810612468,0.8731113329768616,0,1
25.301204819276876,-0.00601187005253645,-0.0047905006171778215,-11.770634808825022,0.0,0.008478571428571422,-0.0045000000000000595,0.00731919049148898,1.043841223858302,32.812500000000256,-7.254138330281545e-05,0.0005527179522253525,-62.07876462061925,0.0,0.0030642857142857177,0.0008000000000000229,0.0031216014486780902,0.34735271014265306,53.91304347826087,7.151536522242985e-05,0.00015469446324203903,-20.5396932816016,1.0,0.0013142857142857123,-0.00019999999999997797,0.0009062663412624353,0.7182944272501876,0,1
44.11764705882352,-0.0007950697227457962,-0.0008797597016837163,-56.91396950325177,0.0,0.0008285714285714285,0.00040000000000000105,0.0004771711513629116,0.4873361945140041,20.000000000000185,-0.0002981984717818492,-0.0002700263419353978,2.790620370750317,0.0,0.00030714285714285777,0.0,0.0002537628901075309,0.9161190630754372,46.808510638297875,0.001757863238425951,0.002236151557134069,-41.67282059883905,1.0,0.0024571428571428565,-0.0008000000000000021,0.0009560966892114268,0.5386153668509537,0,1
53.658536585365866,-0.00041239111699764575,-0.00023839091805768228,30.237494078291633,1.0,0.006357142857142847,0.009000000000000008,0.0037658091668748652,1.398658086505193,58.82352941176471,7.794873226685262e-05,0.00031759655994019465,-16.383159898006934,1.0,0.003571428571428575,-0.0010000000000000009,0.0018693596482500306,0.7383251483221859,50.0,0.0005863389674064523,0.0006836990254642779,206.98213927040626,1.0,0.0032857142857142885,-0.0010000000000000009,0.0014917354742965613,2.921878411338216,0,1
43.61702127659573,-0.04961726531689781,-0.0604645850329683,-32.68117579054784,0.0,0.12142857142857144,-0.020000000000000462,0.08259526634110455,0.6107647952701433,33.33333333333327,-0.039098546904206444,-0.03739648699244441,-14.040232670875636,0.0,0.06142857142857151,-0.0600000000000005,0.033248977510528986,0.5531926906249176,44.44444444444444,-0.004616544074583118,-0.003628824546728209,32.4567551205205,0.0,0.018571428571428367,0.0,0.010163498575626744,1.081735780458123,0,1
58.73666940114848,-0.00046703401687364643,-0.0072469341220764835,-23.31370022943496,1.0,0.01934285714285714,0.023099999999999954,0.01928972851995465,0.8998942392635926,58.45896147403685,0.005352608571071227,0.004163431762306174,-59.24121395243848,1.0,0.013592857142857144,0.016000000000000014,0.009794896630388631,0.3519755988647132,54.010695187165666,0.00014854266409247696,0.00038474729616071136,-74.77289788622691,1.0,0.0019999999999999857,0.0005999999999999339,0.0016061694243694907,0.18188712122088854,0,1
30.75075075075077,-0.03748709919892679,-0.03535093510084383,35.9126886797282,0.0,0.018164285714285716,-0.04189999999999994,0.0293261163283011,1.6777948375763436,36.338797814207624,-0.00405117861389076,-0.0030353816632270967,-69.06128730096125,0.0,0.004892857142857143,-0.01050000000000001,0.005386332928611819,0.46518003266697777,77.62237762237773,0.0013382744838480454,0.0008397127277863823,196.08294935355514,1.0,0.002307142857142861,0.007099999999999995,0.0020964124247909474,3.6843890032699522,0,1
28.000000000000014,0.0001996969857136488,0.00039413489676275355,13.555785031083142,0.0,0.0006642857142857135,-0.0001999999999999988,0.0003526976104191229,1.1536393970040273,41.666666666666615,-5.716735189099931e-05,-6.938876211475323e-05,-36.298488448712504,0.0,0.00021428571428571249,-0.0001999999999999988,0.00013985864134855855,0.7354075975099583,64.44444444444443,0.0016129280319615164,0.0017370437162109208,-20.448037853581134,1.0,0.001442857142857143,-0.0001999999999999988,0.0006506547843151396,0.4205291373584083,0,1
48.749999999999964,-0.00020184297882427926,-0.0003990940711896943,-44.21981311838723,1.0,0.0011428571428571438,0.0006999999999999923,0.0007367883976129985,0.6963741900150234,50.0,-5.6769712507089704e-05,-6.166720544352849e-05,-65.54851178758938,1.0,0.0002571428571428568,-0.0001999999999999988,0.00015118578920369344,0.3421069618772803,50.0,7.079156366717257e-05,8.642846064329157e-05,-94.81966604160726,0.0,0.00012142857142857292,-9.99999999999994e-05,9.972489631510923e-05,0.05703485567198514,0,1
45.783132530120525,-0.00019195578619635167,-0.0002972787455475497,-63.59670166221074,0.0,0.001185714285714286,-0.0011999999999999927,0.0007283882553620952,0.30207825595955456,44.99999999999996,-6.468604677885986e-05,-5.847450492669884e-05,51.67431002797967,0.0,0.0002642857142857144,-0.00020000000000000226,0.00015424399110244033,1.1145327838444714,50.0,4.41672127989394e-05,7.027723600281869e-05,-80.19898435671318,0.0,0.00014285714285714447,-9.99999999999994e-05,8.287419301650166e-05,0.19508103251372777,0,1
47.61904761904765,-6.988415162191564e-05,-4.3382646436633456e-05,-11.193507170366454,1.0,0.0009071428571428593,-0.00010000000000000286,0.000628140461649883,0.6844313592922029,29.411764705882547,-7.388560861214255e-05,5.8857709932872264e-05,-51.63652225220069,0.0,0.0004071428571428589,0.0,0.00038466483198175015,0.35706286409040944,63.20754716981131,0.007521686715290993,0.007690990665392237,-28.960951178963622,1.0,0.00605,-0.009499999999999995,0.008094079371930138,0.9157304646685444,0,1
23.125000000000014,0.15288868199883154,1.1542699483949908,-32.99808518699658,0.0,3.142857142857143,-3.0,2.504896304146161,0.5289654744784585,47.337278106508876,2.0003997580733426,2.491891686800212,106.49514852675092,0.0,2.528571428571429,-2.8999999999999773,1.325323928890363,1.675437264819431,77.77777777777848,1.327428904822682,1.0534050407409634,337.52628396099715,1.0,1.3142857142857045,1.8000000000000114,1.4979289732131524,5.961140594184626,0,1
66.66666666666666,0.00010693533236880506,1.4214606925177562e-05,-72.67721961681707,1.0,0.00042142857142857135,9.99999999999994e-05,0.0003225073472210238,0.36376388286882577,59.57446808510638,0.002128586827288989,0.0023458996405003774,-49.414888381451085,1.0,0.0031071428571428565,-0.0025000000000000022,0.002686351338987804,0.39934826629749953,31.538461538461476,-0.0008845026655307578,-5.6611632657003856e-05,70.96233709063576,0.0,0.002221428571428571,-0.0034000000000000002,0.0026089975338944396,1.9103705469061893,0,1
44.83471074380164,-0.005300351337258036,-0.006518464278361394,33.04518400595191,0.0,0.007150000000000013,0.0033999999999999586,0.003706691306195825,1.4441342931835421,67.08860759493643,0.0016723824945119592,0.0014935498447375215,-22.720975132619692,1.0,0.0024285714285714388,0.0029000000000000137,0.0020601397584078434,0.7681201289984049,28.378378378377974,-0.0007530184967775577,-0.0006825118846984653,-19.450430668848302,0.0,0.0009928571428571367,0.00019999999999997797,0.0010257133674169228,0.609514369312349,0,1
47.99999999999995,-0.0002625897967671702,-0.00037748075362966683,35.67262033556558,0.0,0.0005142857142857144,0.0001999999999999988,0.00019889806324104367,0.45139317596972417,63.63636363636363,0.0009882015774544013,0.000792394250695747,-63.523367186689484,1.0,0.001335714285714286,-0.0001999999999999988,0.0012074175511631931,0.4329849371646145,44.871794871794854,0.0013406833776796398,0.0018174808693782526,-3.950070771770301,1.0,0.002349999999999999,-0.0005000000000000004,0.0014243757067031162,0.6458238116998082,0,1
56.666666666666686,-0.00030336722164388263,-0.00046661805865694467,-31.36277032327338,0.0,0.0011499999999999993,-0.0011999999999999997,0.0005621778686901037,0.6655879017357318,47.826086956521756,-9.058962639196463e-05,-6.631923194499609e-05,25.061263149165423,1.0,0.00032857142857142856,0.00030000000000000165,0.00024326081512612873,1.733519918005632,56.75675675675676,2.3619125371493466e-05,1.0874353763146748e-05,-30.034452673104354,1.0,0.0004642857142857147,0.0005999999999999998,0.0003131723536281271,0.7391239074496173,0,1
49.01960784313722,-0.00029075840592120844,-0.00024273656029496254,-24.701108075102564,0.0,0.0007214285714285723,-0.0001999999999999988,0.0003877237035985865,0.3919278876974405,40.98360655737705,0.0006537747585062953,0.0008107672705756168,2.3988172712225073,0.0,0.0008071428571428585,-0.000900000000000005,0.0005983493778895444,0.6513200905159225,35.211267605633765,0.0002272117883641983,0.00047034263416349716,-64.08460101082919,0.0,0.0008500000000000006,0.0003999999999999976,0.0007571273064949925,0.27506425977833016,0,1
54.38596491228071,-8.701627542580031e-06,-1.2791421952741665e-05,65.36554402767382,0.0,2.7857142857142854e-05,-2.8999999999999946e-05,2.1052002593247836e-05,1.0200224261963846,70.37037037037018,4.241552848018547e-06,2.4248145497867066e-06,9.3142602044888,1.0,6.928571428571465e-06,-7.000000000000062e-06,1.2061427029091785e-05,1.287388691280032,95.00000000000001,0.0001704024404783162,0.0001481354898700707,-25.343221737413916,1.0,7.578571428571424e-05,0.0001550000000000002,0.00011588417863168462,0.774967221473615,0,1
58.7837837837838,0.001616362534381105,0.0013000244973999163,53.82786845889315,1.0,0.0021214285714285714,0.0034000000000000002,0.0017084309361918588,2.0693138861918094,40.16393442622951,0.0004437941992011668,0.0011096833947773477,-4.092180956744881,0.0,0.00197857142857143,-0.002700000000000001,0.0022399102219050784,0.4370144315118298,46.66666666666668,-0.0005447419564681352,-0.0006180721204596976,-54.014251820957504,0.0,0.0005357142857142857,-9.999999999999593e-05,0.00027625835972395086,0.3714009265870186,0,1
47.76119402985076,-3.554121806418264e-06,-6.523678486091734e-06,40.172127833510125,0.0,1.5071428571428558e-05,-1.1999999999999858e-05,7.73460896387549e-06,1.2997740267161515,57.684210526315844,2.055685892021937e-06,-1.52102746439105e-06,50.53969711658709,1.0,7.364285714285712e-05,6.800000000000035e-05,5.002680600119397e-05,1.527869244463118,30.962343096234292,-8.997504232337479e-06,5.447858411066364e-06,11.62891653174644,0.0,3.4785714285714316e-05,-0.00010199999999999966,3.843425955695249e-05,1.1995328717444438,0,1
58.25426944971535,-0.003406201577634216,-0.0044185295241080695,40.86735666977403,0.0,0.009135714285714294,-0.00830000000000003,0.00726026745488611,1.3605847439038015,61.36363636363615,0.002136993368970219,0.001943057250767534,-59.091640383174095,1.0,0.002678571428571435,-0.0039000000000000146,0.0025351701939087833,0.40003541399667,63.04347826086958,-0.00031986374326531397,-0.00047125639964507444,97.76597005748566,1.0,0.0011785714285714296,0.0010999999999999899,0.000723240570681105,0.6896886864085042,0,1
53.08056872037921,0.0014192732242933603,0.0003817569270402322,-11.446919221680355,1.0,0.0063285714285714134,-0.0006000000000000449,0.005652092873116235,0.5910187924254285,19.826224328593952,-0.026284216210120226,-0.022542438933350138,-56.44785156049641,0.0,0.01469999999999999,-0.024700000000000055,0.023557943528603468,0.2989410179345048,48.88888888888879,-0.0017301231852646093,-0.002184721532921012,-44.13484515250804,0.0,0.0024642857142857283,0.0005000000000000004,0.0009694226218027288,0.46705432458535007,0,1
32.0707070707071,-0.3291911844183346,1.6921527880480767,33.71911918137567,0.0,5.357142857142863,-8.099999999999994,5.458635662571664,1.67842104198767,55.55555555555556,-0.007254207274655755,0.19363125577050735,-46.93518076947446,0.0,1.3785714285714232,-1.5,1.2753150871171661,0.4645767220248296,52.380952380952365,0.40144806080445505,0.7791633362042126,-38.434397985508724,0.0,1.6857142857142833,-2.6000000000000227,1.786456988407264,0.6244284659230667,0,1
