timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,ema_20,volume_sma_8,volume_spike_%,pump_label
2025-03-07 04:00:00,0.19633,0.19828,0.19611,0.19738,24082473.0,,0.0,0.0,0.19738,,,0
2025-03-07 05:00:00,0.19738,0.2002,0.19727,0.19918,21262409.0,,0.0001435897435897,2.871794871794897e-05,0.1975514285714285,,,0
2025-03-07 06:00:00,0.19918,0.20054,0.19811,0.20002,16929850.0,,0.000321461027102,8.726656439477232e-05,0.1977865306122448,,,0
2025-03-07 07:00:00,0.20002,0.20118,0.19957,0.20082,20238967.0,,0.0005209731605991,0.0001740078836356,0.1980754324586977,,,0
2025-03-07 08:00:00,0.20082,0.20109,0.19961,0.20043,21064155.0,,0.0006402379585173,0.0002672538986119,0.1982996769864408,,,0
2025-03-07 09:00:00,0.20042,0.20374,0.20033,0.20186,30001849.0,,0.00084045695451,0.0003818945097916,0.1986387553686845,,,0
2025-03-07 10:00:00,0.20185,0.20373,0.20151,0.2037,19119915.0,,0.0011345264590114,0.0005324208996355,0.199120778666905,,,0
2025-03-07 11:00:00,0.2037,0.20557,0.20323,0.20431,32438121.0,,0.0014006546866519,0.0007060676570388,0.1996149902224379,23142217.375,40.16859523168315,0
2025-03-07 12:00:00,0.2043,0.20516,0.20191,0.20321,39634648.0,,0.0015054485437873,0.0008659438343885,0.1999573721060153,25086239.25,57.99358207906751,0
2025-03-07 13:00:00,0.20321,0.20791,0.20318,0.20425,89185058.0,,0.0016533588473117,0.0010234268369731,0.2003661938102043,33576570.375,165.61693765603957,0
2025-03-07 14:00:00,0.20426,0.2087,0.20303,0.20615,67506777.0,,0.001901968243551,0.0011991351182887,0.2009170324949467,39898686.25,69.19548823490398,0
2025-03-07 15:00:00,0.20614,0.20774,0.2026,0.20494,65783941.0,,0.0019785486167464,0.0013550178179802,0.2013001722573328,45591808.0,44.28894989205078,0
2025-03-07 16:00:00,0.20494,0.20575,0.19834,0.20004,89705501.0,,0.0016251167311673,0.0014090376006177,0.2011801558518725,54171976.25,65.59392366639015,-1
2025-03-07 17:00:00,0.20004,0.20584,0.19941,0.20331,43296321.0,64.0321817321344,0.0015905462597744,0.001445339332449,0.2013829981516942,55833785.25,-22.454978099483235,-1
2025-03-07 18:00:00,0.20332,0.20689,0.20276,0.20643,36819446.0,68.659793814433,0.0017942241382014,0.0015151162935995,0.20186366499439,58046226.625,-36.568751939954375,-1
