timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,ema_20,volume_sma_8,volume_spike_%
2025-03-07 04:00:00,2147.9,2164.93,2144.59,2155.5,13364.9536,,0.0,0.0,2155.5,,
2025-03-07 05:00:00,2155.5,2184.0,2155.0,2174.79,12646.71,,1.5388034188035817,0.30776068376071636,2157.3371428571427,,
2025-03-07 06:00:00,2174.79,2186.7,2165.5,2182.31,9523.4091,,3.3267684515549263,0.9115622373195584,2159.7155102040815,,
2025-03-07 07:00:00,2182.3,2193.39,2178.0,2192.41,11476.1442,,5.495381870929123,1.8283261640414712,2162.829271137026,,
2025-03-07 08:00:00,2192.41,2196.17,2177.15,2185.43,10919.5481,,6.575003417493917,2.7776616147319606,2164.981721504928,,
2025-03-07 09:00:00,2185.42,2210.8,2184.95,2193.46,16361.4004,,7.986501741241227,3.819429640033814,2167.6939385044584,,
2025-03-07 10:00:00,2193.47,2198.4,2185.67,2196.9,10161.3006,,9.275778185872696,4.9106993492015905,2170.4754681707004,,
2025-03-07 11:00:00,2196.91,2207.73,2190.22,2197.49,11102.5717,,10.227253711599587,5.974010221681191,2173.048280725872,11944.5047125,-7.048705934360856
2025-03-07 12:00:00,2197.49,2199.0,2165.79,2178.42,21823.9072,,9.33490828347567,6.6461898340400865,2173.5598730376937,13001.873912500001,67.85201384716166
2025-03-07 13:00:00,2178.42,2224.86,2177.88,2188.53,51689.4583,,9.335892255361614,7.184130318304392,2174.985599415056,17882.21745,189.0550819244176
2025-03-07 14:00:00,2188.53,2258.47,2177.0,2221.65,56449.0795,,11.872322521022852,8.121768758848084,2179.4298280421935,23747.92625,137.70108979515632
2025-03-07 15:00:00,2221.66,2239.4,2180.95,2209.68,54240.9234,,12.769385293025152,9.051292065683498,2182.31079680008,29093.52365,86.43641812702877
2025-03-07 16:00:00,2209.67,2215.49,2144.31,2158.41,60714.5208,,9.236777660913049,9.088389184729408,2180.0345304381676,35317.8952375,71.90866101084713
2025-03-07 17:00:00,2158.42,2184.8,2141.53,2162.31,34168.0207,51.83666864447919,6.674913816256321,8.605694111034792,2178.346479920247,37543.722775,-8.991388774178377
2025-03-07 18:00:00,2162.32,2200.82,2157.1,2194.84,23285.0694,59.02624816446405,7.186673894474097,8.321890067722652,2179.917291356414,39184.193875,-40.57535169849146
2025-03-07 19:00:00,2194.85,2202.56,2161.71,2178.34,19281.8778,50.82508250825086,6.189486788866816,7.895409411951485,2179.7670731319936,40206.6071375,-52.04301190085714
2025-03-07 20:00:00,2178.33,2186.96,2145.65,2157.51,34881.6962,44.5718788303275,3.676026956395617,7.051532920840312,2177.6473518813277,41838.8307625,-16.628415363690465
2025-03-07 21:00:00,2157.41,2163.99,2115.0,2139.49,55114.1183,38.805212387882904,0.2274071223350802,5.6867077611392665,2174.0133183688204,42266.9132625,30.39541817901873
2025-03-07 22:00:00,2139.46,2151.99,2116.73,2144.59,18652.7461,41.29136813374285,-2.070256931385302,4.135314822634353,2171.2110975717897,37542.3715875,-50.31548271657253
