timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_50,ema_50,volume_change_%
2022-07-23,1.171e-05,1.209e-05,1.131e-05,1.16e-05,3356970253148.0,,0.0,0.0,,1.16e-05,
2022-07-24,1.159e-05,1.187e-05,1.153e-05,1.159e-05,2500622286214.0,,-7.977207977197958e-10,-1.5954415954395917e-10,,1.1599607843137257e-05,-25.509548859748143
2022-07-25,1.159e-05,1.165e-05,1.067e-05,1.07e-05,3988801763250.0,,-7.241077588655736e-08,-1.460979050494664e-08,,1.1564329104190697e-05,59.512365591571935
2022-07-26,1.071e-05,1.09e-05,1.029e-05,1.087e-05,4157066190292.0,,-1.1413142274092952e-07,-3.451411695214322e-08,,1.1537100511869493e-05,4.218420393619704
2022-07-27,1.087e-05,1.157e-05,1.051e-05,1.151e-05,6217998327485.0,,-9.446376517394612e-08,-4.65040465965038e-08,,1.1536037746698141e-05,49.576601450462746
2022-07-28,1.151e-05,1.221e-05,1.1e-05,1.186e-05,7814715965413.0,,-5.0057893687857874e-08,-4.721481601477462e-08,,1.1548742148788412e-05,25.6789653813533
2022-07-29,1.186e-05,1.233e-05,1.143e-05,1.174e-05,6184638328537.0,,-2.426915798009394e-08,-4.262568440783849e-08,,1.1556242456679062e-05,-20.859077208826637
2022-07-30,1.174e-05,1.262e-05,1.157e-05,1.192e-05,9116645956050.0,,1.0571237893284449e-08,-3.1986299947613906e-08,,1.1570507458377923e-05,47.40790765377832
2022-07-31,1.192e-05,1.23e-05,1.167e-05,1.17e-05,5128040917129.0,,2.0197516849426793e-08,-2.1549536588205767e-08,,1.1575585597265064e-05,-43.75079451532366
2022-08-01,1.17e-05,1.274e-05,1.166e-05,1.194e-05,8268184251929.0,,4.665460130965817e-08,-7.908709008632978e-09,,1.158987635815663e-05,61.2347558365047
2022-08-02,1.193e-05,1.209e-05,1.145e-05,1.175e-05,5275719253804.0,,5.169471476072787e-08,4.011975745239191e-09,,1.1596155716660292e-05,-36.192529181081646
2022-08-03,1.174e-05,1.214e-05,1.16e-05,1.184e-05,4324756872547.0,,6.223389521657006e-08,1.5656359639505365e-08,,1.1605718237575575e-05,-18.025265096722475
2022-08-04,1.183e-05,1.2e-05,1.166e-05,1.184e-05,3787968040126.0,,6.978186970229866e-08,2.6481461652064027e-08,,1.1614905757670651e-05,-12.412000217364039
2022-08-05,1.184e-05,1.22e-05,1.178e-05,1.213e-05,4101105692930.0,57.81710914454276,9.803419307770045e-08,4.079200793719132e-08,,1.1635105531879645e-05,8.266639250567277
2022-08-06,1.214e-05,1.229e-05,1.193e-05,1.197e-05,3009773934380.0,55.2112676056338,1.0628847272421047e-07,5.389130089459515e-08,,1.1648238648276523e-05,-26.610671371658977
2022-08-07,1.197e-05,1.215e-05,1.181e-05,1.205e-05,2374485739522.0,56.35359116022097,1.179260026726232e-07,6.669824125020075e-08,,1.1663993995402934e-05,-21.10750537112571
2022-08-08,1.205e-05,1.27e-05,1.203e-05,1.232e-05,7251947604965.0,77.0,1.4723830103479608e-07,8.280625320711983e-08,,1.1689719721073408e-05,205.41129324385273
2022-08-09,1.232e-05,1.285e-05,1.169e-05,1.203e-05,7876531235065.0,68.58974358974359,1.4539194446915029e-07,9.532339145952592e-08,,1.1703064045737197e-05,8.612632965968793
2022-08-10,1.203e-05,1.249e-05,1.174e-05,1.239e-05,5102852566437.0,65.49295774647887,1.7100642927419733e-07,1.1045999902246021e-07,,1.1730002710610248e-05,-35.214469235899756
2022-08-11,1.239e-05,1.29e-05,1.222e-05,1.232e-05,6224238313535.0,58.984375000000014,1.8354192102431402e-07,1.2507638342283097e-07,,1.1753139859213767e-05,21.975664248536052
2022-08-12,1.232e-05,1.27e-05,1.217e-05,1.268e-05,3625043977723.0,66.7857142857143,2.199894781388005e-07,1.440590023660249e-07,,1.1789487315715187e-05,-41.75923550613233
